"expt_date,05/14/2024 16:12"
"subj_name,23"
"sustattn,True"
"changedetect,True"
"seed,1715674367"
"restarting,False"
"env,other"
"save_dir,./../subjects/23/data/beh/"
"debug,False"
"project_dir,./../"

blockNum,trialNum,time,setSize,freqTrials,colorInd,correctResponse,actualResp,acc,rts,probeTrials,wholereportResp,wholereportRespOrder,wholereportRespColorInd,wholereportRespAcc,wholereportRTtimeBlockStart,timeEncArrayOnset,timeResponse,timeWholeReportOnset,timeWholeReportOffset
0,0,08:12:56:395000,6,1,[6 4 7 2 0 5],1,1.0,1.0,0.338657699991,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],5.01544020002,6.02817630002,6.36683400001,nan,nan
0,1,08:12:57:448000,6,1,[8 1 2 3 5 6],1,1.0,1.0,0.402248800005,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],5.01544020002,7.0694487,7.4716975,nan,nan
0,2,08:12:58:493000,6,0,[7 8 1 5 4 0],0,0.0,1.0,0.57114320001,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],5.01544020002,8.11613030001,8.68727350002,nan,nan
0,3,08:12:59:524000,6,1,[4 3 5 6 7 2],1,1.0,1.0,0.568457300018,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],5.01544020002,9.1583599,9.72681720002,nan,nan
0,4,08:13:00:573000,6,1,[5 7 4 8 2 1],1,1.0,1.0,0.319079299981,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],5.01544020002,10.2002567,10.519336,nan,nan
0,5,08:13:01:616000,6,1,[2 5 0 7 6 3],1,1.0,1.0,0.375989399996,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],5.01544020002,11.2476288,11.6236182,nan,nan
0,6,08:13:10:263000,6,0,[3 6 5 8 2 7],0,0.0,1.0,0.524773499987,1.0,[ 1.  1.  1.  1.  1.  1.],[ 4.  1.  5.  3.  6.  2.],[ 0.  6.  2.  3.  4.  7.],2.0,[ 4.1474507  1.0661028  4.9920077  2.9614007  5.5536554  2.1053477],5.01544020002,12.2904482,12.8152217,14.2991522,19.8780768
0,7,08:13:11:295000,6,1,[7 5 8 2 1 4],1,1.0,1.0,0.596795599995,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],5.01544020002,20.9304116,21.5272072,nan,nan
0,8,08:13:12:344000,6,1,[3 8 7 4 6 2],1,1.0,1.0,0.443219900015,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],5.01544020002,21.9731341,22.416354,nan,nan
0,9,08:13:13:386000,6,1,[2 0 8 7 3 1],1,1.0,1.0,0.343927599984,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],5.01544020002,23.0156275,23.3595551,nan,nan
0,10,08:13:14:439000,6,1,[3 6 1 8 5 4],1,1.0,1.0,0.378442200017,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],5.01544020002,24.0607071,24.4391493,nan,nan
0,11,08:13:15:471000,6,0,[6 3 2 4 0 7],0,0.0,1.0,0.631676999998,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],5.01544020002,25.103995,25.735672,nan,nan
