"expt_date,05/14/2024 17:11"
"subj_name,24"
"sustattn,True"
"changedetect,True"
"seed,1715677917"
"restarting,False"
"env,other"
"save_dir,./../subjects/24/data/beh/"
"debug,False"
"project_dir,./../"

blockNum,trialNum,time,setSize,freqTrials,colorInd,correctResponse,actualResp,acc,rts,probeTrials,wholereportResp,wholereportRespOrder,wholereportRespColorInd,wholereportRespAcc,wholereportRTtimeBlockStart,timeEncArrayOnset,timeResponse,timeWholeReportOnset,timeWholeReportOffset
0,0,09:12:07:348000,6,1,[3 6 1 8 4 2],1,1.0,1.0,0.665473800007,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,7.06800699999,7.7334808,nan,nan
0,1,09:12:08:383000,6,1,[6 7 2 3 0 1],1,1.0,1.0,0.306718099979,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,8.11385180001,8.42056989999,nan,nan
0,2,09:12:09:439000,6,0,[7 8 6 1 3 2],0,0.0,1.0,0.430743000004,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,9.1581265,9.5888695,nan,nan
0,3,09:12:10:508000,6,1,[1 4 5 2 8 0],1,1.0,1.0,0.415030599979,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,10.2066419,10.6216725,nan,nan
0,4,09:12:11:559000,6,1,[5 0 7 8 6 4],1,1.0,1.0,0.386515200022,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,11.283361,11.6698762,nan,nan
0,5,09:12:12:610000,6,1,[8 2 6 5 3 0],1,1.0,1.0,0.467186499998,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,12.3294709,12.7966574,nan,nan
0,6,09:12:25:941000,6,0,[3 6 5 0 7 4],0,0.0,1.0,0.422402299999,1.0,[ 1.  1.  1.  1.  1.  1.],[ 5.  6.  1.  2.  3.  4.],[ 3.  4.  4.  4.  2.  3.],1.0,[  9.3692719  10.2277878   3.6355902   4.8456835   7.0385227   8.4416223],6.05444159999,13.3754202,13.7978225,15.3831402,25.6372139
0,7,09:12:26:978000,6,1,[5 0 4 8 6 1],1,nan,nan,nan,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,26.7079497,nan,nan,nan
0,8,09:12:28:029000,6,1,[6 7 3 0 1 8],1,1.0,1.0,0.163431599998,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,27.7533776,27.9168092,nan,nan
0,9,09:12:29:081000,6,1,[3 2 4 7 8 0],1,1.0,1.0,0.00114209999447,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,28.799286,28.8004281,nan,nan
0,10,09:12:30:122000,6,1,[0 7 8 1 4 6],1,1.0,1.0,0.000618299993221,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,29.8472723,29.8478906,nan,nan
0,11,09:12:31:173000,6,0,[4 1 7 5 3 8],0,1.0,0.0,0.000448400009191,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,30.8992262,30.8996746,nan,nan
0,12,09:12:32:225000,6,1,[6 5 1 8 2 3],1,0.0,0.0,0.00160290001077,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,31.9505367,31.9521396,nan,nan
0,13,09:12:33:272000,6,1,[4 7 2 6 0 1],1,1.0,1.0,0.000706800026819,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,32.9984188,32.9991256,nan,nan
0,14,09:12:34:326000,6,1,[8 3 0 2 4 5],1,1.0,1.0,0.116022600007,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,34.049361,34.1653836,nan,nan
0,15,09:12:35:377000,6,1,[3 5 8 6 0 7],1,0.0,0.0,0.00145399998291,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,35.09612,35.097574,nan,nan
0,16,09:12:36:431000,6,1,[7 6 3 2 1 5],1,1.0,1.0,0.000574899982894,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,36.1436492,36.1442241,nan,nan
0,17,09:12:46:562000,6,0,[4 5 7 8 3 6],0,1.0,0.0,0.000666899984935,1.0,[ 1.  1.  1.  1.  1.  1.],[ 6.  2.  1.  3.  4.  5.],[ 3.  5.  7.  2.  4.  3.],2.0,[ 7.0180269  3.5473004  1.8845207  4.6100527  5.4421917  6.2927513],6.05444159999,37.2097071,37.210374,39.2327317,46.2755853
0,18,09:12:47:622000,6,1,[2 1 6 7 5 0],1,nan,nan,nan,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,47.3314264,nan,nan,nan
0,19,09:12:48:663000,6,1,[0 5 7 4 8 2],1,1.0,1.0,0.507437399996,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,48.3852795,48.8927169,nan,nan
0,20,09:12:49:714000,6,1,[6 7 2 5 4 3],1,1.0,1.0,0.00121030001901,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,49.4326743,49.4338846,nan,nan
0,21,09:12:50:761000,6,1,[3 8 5 2 6 1],1,1.0,1.0,0.00193159998162,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,50.4898838,50.4918154,nan,nan
0,22,09:12:51:823000,6,0,[4 1 3 7 2 6],0,1.0,0.0,0.000460400013253,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,51.5386065,51.5390669,nan,nan
0,23,09:12:52:875000,6,1,[6 0 5 1 4 7],1,1.0,1.0,0.510241600015,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,52.5922846,53.1025262,nan,nan
0,24,09:12:53:926000,6,1,[2 1 6 7 8 4],1,1.0,1.0,0.425962599984,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,53.6439474,54.06991,nan,nan
0,25,09:12:54:970000,6,1,[6 4 3 0 5 2],1,1.0,1.0,0.361768600007,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,54.6916836,55.0534522,nan,nan
0,26,09:13:10:214000,6,0,[2 5 0 7 1 4],0,0.0,1.0,0.49782769999,1.0,[ 1.  1.  1.  1.  1.  1.],[ 5.  6.  1.  2.  3.  4.],[ 8.  2.  0.  0.  4.  8.],1.0,[  9.9872395  12.1330148   2.3753541   3.6135045   6.1963236   8.7645412],6.05444159999,55.7388807,56.2367084,57.7536566,69.9126566
0,27,09:13:11:251000,6,1,[7 3 2 5 6 1],1,1.0,1.0,0.991452699993,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,70.9826078,71.9740605,nan,nan
0,28,09:13:12:301000,6,1,[4 5 6 3 1 7],1,1.0,1.0,0.384680699994,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,72.0278338,72.4125145,nan,nan
0,29,09:13:13:353000,6,1,[0 6 8 1 7 2],1,1.0,1.0,0.844320100005,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,73.0733187,73.9176388,nan,nan
0,30,09:13:14:387000,6,1,[2 5 6 3 0 4],1,1.0,1.0,0.503250799986,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,74.1184633,74.6217141,nan,nan
0,31,09:13:25:066000,6,0,[0 1 2 5 6 3],0,0.0,1.0,0.32891099999,1.0,[ 1.  1.  1.  1.  1.  1.],[ 5.  6.  1.  2.  3.  4.],[ 4.  4.  2.  4.  4.  1.],1.0,[ 6.9569345  7.5883338  1.7460323  3.2512802  4.9824777  5.9425454],6.05444159999,75.1647473,75.4936583,77.1860526,84.7879952
0,32,09:13:26:116000,6,1,[4 5 7 6 2 8],1,1.0,1.0,0.722292899998,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,85.8355514,86.5578443,nan,nan
0,33,09:13:27:164000,6,1,[5 0 1 7 8 2],1,1.0,1.0,0.298036599997,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],6.05444159999,86.8830064,87.181043,nan,nan
