"expt_date,05/12/2024 20:10"
"subj_name,18"
"sustattn,True"
"changedetect,True"
"seed,1715515858"
"restarting,False"
"env,other"
"save_dir,./../subjects/18/data/beh/"
"debug,False"
"project_dir,./../"

blockNum,trialNum,time,setSize,freqTrials,colorInd,correctResponse,actualResp,acc,rts,probeTrials,wholereportResp,wholereportRespOrder,wholereportRespColorInd,wholereportRespAcc,wholereportRTtimeBlockStart,timeEncArrayOnset,timeResponse,timeWholeReportOnset,timeWholeReportOffset
0,0,12:11:12:241000,6,1,[7 5 1 6 4 2],1,1.0,1.0,0.4852904,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],9.75251219999,10.7541584,11.2394488,nan,nan
0,1,12:11:13:279000,6,1,[1 5 8 3 6 7],1,1.0,1.0,0.451671400006,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],9.75251219999,11.8038886,12.25556,nan,nan
0,2,12:11:14:338000,6,0,[2 6 4 5 3 0],0,0.0,1.0,0.636228799995,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],9.75251219999,12.8505323,13.4867611,nan,nan
0,3,12:11:15:379000,6,1,[0 5 2 4 8 3],1,1.0,1.0,0.638451799998,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],9.75251219999,13.897566,14.5360178,nan,nan
0,4,12:11:16:420000,6,1,[7 2 8 3 6 5],1,1.0,1.0,0.4803139,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],9.75251219999,14.9442979,15.4246118,nan,nan
0,5,12:11:17:475000,6,1,[2 7 1 5 8 4],1,1.0,1.0,0.390712799999,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],9.75251219999,15.9925567,16.3832695,nan,nan
0,6,12:11:31:192000,6,0,[6 1 4 7 2 5],0,0.0,1.0,0.768075800006,1.0,[ 1.  1.  1.  1.  1.  1.],[ 2.  6.  5.  1.  3.  4.],[ 6.  0.  0.  7.  2.  5.],4.0,[  2.4665701  10.6468063   9.3455649   1.1758414   5.4196642   7.0897499],9.75251219999,17.0387273,17.8068031,19.0419679,29.7061782
0,7,12:11:32:248000,6,1,[4 3 7 0 1 6],1,1.0,1.0,0.788438000003,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],9.75251219999,30.7633044,31.5517424,nan,nan
0,8,12:11:33:290000,6,1,[2 1 5 8 7 0],1,1.0,1.0,0.741218399999,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],9.75251219999,31.810419,32.5516374,nan,nan
0,9,12:11:34:330000,6,1,[4 7 3 5 6 2],1,1.0,1.0,0.555187500009,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],9.75251219999,32.85302,33.4082075,nan,nan
0,10,12:11:35:382000,6,1,[0 3 8 6 4 7],1,1.0,1.0,0.378047300008,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],9.75251219999,33.9010871,34.2791344,nan,nan
0,11,12:11:36:438000,6,0,[6 1 2 0 5 8],0,0.0,1.0,0.370357799999,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],9.75251219999,34.9491694,35.3195272,nan,nan
0,12,12:11:37:476000,6,1,[4 7 1 5 3 0],1,1.0,1.0,0.569995400001,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],9.75251219999,35.9976218,36.5676172,nan,nan
0,13,12:11:38:533000,6,1,[0 5 2 8 7 1],1,1.0,1.0,0.529687999995,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],9.75251219999,37.0457875,37.5754755,nan,nan
0,14,12:11:39:571000,6,1,[8 1 0 2 5 4],1,1.0,1.0,0.530215999999,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],9.75251219999,38.094092,38.624308,nan,nan
0,15,12:11:40:628000,6,1,[2 6 8 5 3 1],1,1.0,1.0,0.408450999996,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],9.75251219999,39.1427659,39.5512169,nan,nan
0,16,12:11:41:681000,6,1,[3 1 7 4 6 5],1,1.0,1.0,0.392137399991,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],9.75251219999,40.1910453,40.5831827,nan,nan
0,17,12:11:57:965000,6,0,[2 6 5 1 7 8],0,0.0,1.0,0.440209799999,1.0,[ 1.  1.  1.  1.  1.  1.],[ 2.  5.  1.  4.  3.  6.],[ 2.  0.  5.  0.  7.  0.],3.0,[  3.4243543  11.7598187   1.6604542  10.5499573   5.5549872  13.2110729],9.75251219999,41.2392578,41.6794676,43.2473451,56.4747355
0,18,12:11:59:023000,6,1,[7 8 0 4 6 5],1,1.0,1.0,0.347752000001,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],9.75251219999,57.5320044,57.8797564,nan,nan
0,19,12:12:00:061000,6,1,[1 6 3 7 0 4],1,1.0,1.0,0.386764399998,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],9.75251219999,58.5801174,58.9668818,nan,nan
0,20,12:12:01:118000,6,1,[7 4 5 8 6 0],1,1.0,1.0,0.626184799999,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],9.75251219999,59.6287356,60.2549204,nan,nan
0,21,12:12:02:159000,6,1,[6 7 3 5 8 4],1,1.0,1.0,0.424785399999,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],9.75251219999,60.6784416,61.103227,nan,nan
0,22,12:12:03:213000,6,0,[3 5 1 7 2 0],0,0.0,1.0,0.5446543,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],9.75251219999,61.7267141,62.2713684,nan,nan
0,23,12:12:04:253000,6,1,[1 3 7 0 4 8],1,1.0,1.0,0.590665099997,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],9.75251219999,62.7761917,63.3668568,nan,nan
