"expt_date,05/15/2024 15:18"
"subj_name,27"
"sustattn,True"
"changedetect,True"
"seed,1715757488"
"restarting,False"
"env,other"
"save_dir,./../subjects/27/data/beh/"
"debug,False"
"project_dir,./../"

blockNum,trialNum,time,setSize,freqTrials,colorInd,correctResponse,actualResp,acc,rts,probeTrials,wholereportResp,wholereportRespOrder,wholereportRespColorInd,wholereportRespAcc,wholereportRTtimeBlockStart,timeEncArrayOnset,timeResponse,timeWholeReportOnset,timeWholeReportOffset
0,0,07:18:29:132000,6,1,[6 5 4 7 8 0],1,1.0,1.0,0.544863799994,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,17.8035402,18.348404,nan,nan
0,1,07:18:30:180000,6,1,[1 3 5 4 8 6],1,1.0,1.0,0.503003799997,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,18.8520789,19.3550827,nan,nan
0,2,07:18:31:228000,6,0,[0 5 6 1 3 8],0,0.0,1.0,0.710564000008,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,19.9009334,20.6114974,nan,nan
0,3,07:18:32:275000,6,1,[1 2 7 3 0 4],1,1.0,1.0,0.718720400007,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,20.948763,21.6674834,nan,nan
0,4,07:18:33:338000,6,1,[8 5 6 2 4 3],1,1.0,1.0,0.732946000004,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,21.9976547,22.7306007,nan,nan
0,5,07:18:34:386000,6,1,[1 0 2 5 3 4],1,1.0,1.0,0.469086500001,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,23.0461169,23.5152034,nan,nan
0,6,07:18:45:063000,6,0,[2 1 4 7 6 3],0,0.0,1.0,0.452225300018,1.0,[ 1.  1.  1.  1.  1.  1.],[ 4.  2.  1.  3.  5.  6.],[ 5.  1.  4.  7.  6.  3.],5.0,[ 5.1343751  2.7634697  1.8216745  4.0358315  6.678175   7.5759071],16.7955846,24.0942555999,24.5464809,26.1100091,33.7057527
0,7,07:18:46:111000,6,1,[1 3 2 8 7 6],1,1.0,1.0,0.551322399988,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,34.7796412,35.3309636,nan,nan
0,8,07:18:47:159000,6,1,[3 8 7 1 4 2],1,1.0,1.0,0.455105200002,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,35.828312,36.2834172,nan,nan
0,9,07:18:48:206000,6,1,[0 3 6 2 7 1],1,1.0,1.0,0.396424299979,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,36.8791429,37.2755672,nan,nan
0,10,07:18:49:271000,6,1,[2 6 5 0 8 7],1,1.0,1.0,0.434730699984,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,37.9282108,38.3629415,nan,nan
0,11,07:18:50:318000,6,0,[7 8 0 3 6 4],0,0.0,1.0,0.418866300024,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,38.9849192,39.4037855,nan,nan
0,12,07:18:51:366000,6,1,[4 0 5 8 2 7],1,1.0,1.0,0.656639599998,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,40.0343542999,40.6909938999,nan,nan
0,13,07:18:52:413000,6,1,[7 1 2 4 5 6],1,1.0,1.0,0.4796279,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,41.0830969,41.5627248,nan,nan
0,14,07:18:53:461000,6,1,[0 2 6 3 4 1],1,1.0,1.0,0.510610199999,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,42.1321528,42.642763,nan,nan
0,15,07:18:54:510000,6,1,[8 7 1 6 3 5],1,1.0,1.0,0.382545300003,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,43.180533,43.5630783,nan,nan
0,16,07:18:55:559000,6,1,[1 3 2 0 4 6],1,1.0,1.0,0.389673799975,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,44.2293123,44.6189861,nan,nan
0,17,07:19:13:224000,6,0,[4 2 1 8 0 5],0,0.0,1.0,0.667440999998,1.0,[ 1.  1.  1.  1.  1.  1.],[ 4.  2.  1.  3.  6.  5.],[ 3.  1.  2.  8.  6.  4.],1.0,[ 10.7108765   7.8968192   6.9948507   9.229174   14.5572243  13.3495067],16.7955846,45.2805216,45.9479626,47.2969535,61.8732903
0,18,07:19:14:271000,6,1,[7 3 2 6 4 8],1,1.0,1.0,0.596996899985,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,62.9420894,63.5390862999,nan,nan
0,19,07:19:15:319000,6,1,[4 1 8 7 5 0],1,1.0,1.0,0.347652799974,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,63.9909554,64.3386082,nan,nan
0,20,07:19:16:367000,6,1,[0 3 6 1 2 5],1,1.0,1.0,0.410432600009,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,65.0402511,65.4506837,nan,nan
0,21,07:19:17:416000,6,1,[7 8 5 0 1 4],1,1.0,1.0,0.370100899949,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,66.0888879,66.4589887999,nan,nan
0,22,07:19:18:479000,6,0,[4 1 0 8 3 2],0,0.0,1.0,0.650094499986,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,67.1376618,67.7877562999,nan,nan
0,23,07:19:19:528000,6,1,[8 3 1 2 7 5],1,1.0,1.0,0.600118300004,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,68.1865732,68.7866915,nan,nan
0,24,07:19:20:575000,6,1,[3 7 6 4 0 1],1,1.0,1.0,0.379235800006,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,69.239389,69.6186248,nan,nan
0,25,07:19:21:624000,6,1,[4 6 0 1 2 3],1,1.0,1.0,0.362241299998,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,70.2883723,70.6506136,nan,nan
0,26,07:19:36:994000,6,0,[6 8 3 5 4 0],0,0.0,1.0,0.585687199957,1.0,[ 1.  1.  1.  1.  1.  1.],[ 4.  2.  1.  3.  6.  5.],[ 6.  8.  3.  5.  7.  4.],4.0,[  8.4815069   3.7707923   2.1567604   6.0223862  12.2807643  10.1189427],16.7955846,71.3375341,71.9232212999,73.3478695,85.6436382
0,27,07:19:38:057000,6,1,[3 6 4 2 0 1],1,1.0,1.0,0.415566899988,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,86.71478,87.1303469,nan,nan
0,28,07:19:39:104000,6,1,[6 7 0 4 3 2],1,1.0,1.0,0.40230289998,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],16.7955846,87.7692472,88.1715501,nan,nan
