"expt_date,05/08/2024 21:01"
"subj_name,6"
"sustattn,True"
"changedetect,True"
"seed,1715173260"
"restarting,False"
"env,other"
"save_dir,./../subjects/6/data/beh/"
"debug,False"
"project_dir,./../"

blockNum,trialNum,time,setSize,freqTrials,colorInd,correctResponse,actualResp,acc,rts,probeTrials,wholereportResp,wholereportRespOrder,wholereportRespColorInd,wholereportRespAcc,wholereportRTtimeBlockStart,timeEncArrayOnset,timeResponse,timeWholeReportOnset,timeWholeReportOffset
0,0,13:01:08:246000,6,1,[3 4 7 6 1 2],1,nan,nan,nan,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],3.93715360001,4.93898280001,nan,nan,nan
0,1,13:01:09:303000,6,1,[5 6 8 4 2 3],1,nan,nan,nan,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],3.93715360001,5.9852731,nan,nan,nan
0,2,13:01:10:342000,6,0,[7 2 1 3 4 0],0,1.0,0.0,0.783073800005,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],3.93715360001,7.0260061,7.80907990001,nan,nan
0,3,13:01:11:381000,6,1,[6 1 2 4 0 8],1,0.0,0.0,0.821643300005,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],3.93715360001,8.067316,8.88895930001,nan,nan
0,4,13:01:12:424000,6,1,[4 7 3 0 8 2],1,0.0,0.0,0.835462100003,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],3.93715360001,9.10955960001,9.94502170001,nan,nan
0,5,13:01:13:461000,6,1,[5 4 6 8 0 1],1,0.0,0.0,0.633367000002,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],3.93715360001,10.1516646,10.7850316,nan,nan
0,6,13:01:27:798000,6,0,[6 2 5 1 3 8],0,1.0,0.0,0.712155900008,1.0,[ 1.  1.  1.  1.  1.  1.],[ 6.  2.  1.  5.  3.  4.],[ 1.  0.  5.  6.  8.  4.],1.0,[ 11.2573725   6.2629474   3.4873263   9.1948022   7.024993    8.1062207],3.93715360001,11.1947093,11.9068652,13.1961671,24.4647316
0,7,13:01:28:839000,6,1,[5 1 3 2 8 7],1,1.0,1.0,0.877317899998,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],3.93715360001,25.5287569,26.4060748,nan,nan
0,8,13:01:29:882000,6,1,[1 5 0 3 7 2],1,1.0,1.0,0.53291319999,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],3.93715360001,26.572093,27.1050062,nan,nan
0,9,13:01:30:926000,6,1,[5 3 2 1 0 6],1,1.0,1.0,0.425204300001,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],3.93715360001,27.61592,28.0411243,nan,nan
