"expt_date,05/12/2024 13:52"
"subj_name,Q01"
"sustattn,True"
"changedetect,True"
"seed,1715493140"
"restarting,False"
"env,other"
"save_dir,./../subjects/Q01/data/beh/"
"debug,False"
"project_dir,./../"

blockNum,trialNum,time,setSize,freqTrials,colorInd,correctResponse,actualResp,acc,rts,probeTrials,wholereportResp,wholereportRespOrder,wholereportRespColorInd,wholereportRespAcc,wholereportRTtimeBlockStart,timeEncArrayOnset,timeResponse,timeWholeReportOnset,timeWholeReportOffset
0,0,05:52:32:264000,6,1,[4 6 3 5 8 7],1,1.0,1.0,0.277703900356,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],8.34916720027,9.37841359992,9.65611750027,nan,nan
0,1,05:52:33:326000,6,1,[1 4 8 2 5 7],1,1.0,1.0,0.230521200225,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],8.34916720027,10.4287119,10.6592331002,nan,nan
0,2,05:52:34:373000,6,0,[5 1 0 4 3 6],0,1.0,0.0,0.223589499947,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],8.34916720027,11.4786227001,11.7022122,nan,nan
0,3,05:52:35:421000,6,1,[6 3 5 8 2 0],1,0.0,0.0,0.00119940005243,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],8.34916720027,12.5284746001,12.5296740001,nan,nan
0,4,05:52:36:468000,6,1,[7 4 3 1 0 6],1,1.0,1.0,0.000757100060582,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],8.34916720027,13.5782809001,13.5790380002,nan,nan
0,5,05:52:37:516000,6,1,[0 3 7 6 2 5],1,1.0,1.0,0.000699899625033,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],8.34916720027,14.6287978003,14.6294976999,nan,nan
0,6,05:52:46:008000,6,0,[5 2 1 8 6 0],0,1.0,0.0,0.000996300019324,1.0,[ 1.  1.  1.  1.  1.  1.],[ 6.  2.  1.  3.  4.  5.],[ 0.  2.  0.  4.  7.  6.],1.0,[ 5.363327   2.027755   1.0589379  3.2413687  4.0956656  4.7402055],8.34916720027,15.6777304001,15.6787267001,17.7036860003,23.0939676999
0,7,05:52:47:055000,6,1,[0 5 4 2 8 3],1,1.0,1.0,0.308644600213,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],8.34916720027,24.1610495001,24.4696941003,nan,nan
0,8,05:52:48:104000,6,1,[7 0 2 6 4 8],1,1.0,1.0,0.321192299947,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],8.34916720027,25.2117836,25.5329759,nan,nan
0,9,05:52:49:153000,6,1,[0 5 8 1 7 4],1,1.0,1.0,0.33906329982,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],8.34916720027,26.2621063003,26.6011696002,nan,nan
