"expt_date,05/16/2024 20:44"
"subj_name,29"
"sustattn,True"
"changedetect,True"
"seed,1715863469"
"restarting,False"
"env,other"
"save_dir,./../subjects/29/data/beh/"
"debug,False"
"project_dir,./../"

blockNum,trialNum,time,setSize,freqTrials,colorInd,correctResponse,actualResp,acc,rts,probeTrials,wholereportResp,wholereportRespOrder,wholereportRespColorInd,wholereportRespAcc,wholereportRTtimeBlockStart,timeEncArrayOnset,timeResponse,timeWholeReportOnset,timeWholeReportOffset
0,0,12:44:35:642000,6,1,[6 3 2 7 5 4],1,1.0,1.0,0.545693599997,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,2.97436420001,3.52005780001,nan,nan
0,1,12:44:36:699000,6,1,[7 2 3 8 1 0],1,1.0,1.0,0.199440599987,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,4.02968430001,4.2291249,nan,nan
0,2,12:44:37:756000,6,0,[8 1 0 4 2 5],0,1.0,0.0,0.208299599995,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,5.08460430001,5.2929039,nan,nan
0,3,12:44:38:815000,6,1,[5 3 4 0 7 1],1,0.0,0.0,0.00195099999837,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,6.14073720001,6.14268820001,nan,nan
0,4,12:44:39:871000,6,1,[2 5 0 8 3 7],1,1.0,1.0,0.000672900001518,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,7.1972352,7.1979081,nan,nan
0,5,12:44:40:927000,6,1,[1 3 8 5 4 2],1,1.0,1.0,0.00118560000556,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,8.2526753,8.2538609,nan,nan
0,6,12:44:51:592000,6,0,[3 1 4 7 5 6],0,0.0,1.0,0.000641499995254,1.0,[ 1.  1.  1.  1.  1.  1.],[ 5.  6.  1.  2.  3.  4.],[ 1.  5.  4.  6.  5.  8.],2.0,[ 6.5275626  7.5611077  1.0476123  2.5234764  3.7880641  5.1650384],1.9651707,9.30733190001,9.30797340001,11.3288913,18.9150111
0,7,12:44:52:660000,6,1,[4 2 0 3 1 7],1,1.0,1.0,0.331579999998,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,19.985973,20.317553,nan,nan
0,8,12:44:53:704000,6,1,[3 0 8 1 2 5],1,1.0,1.0,0.19698410001,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,21.0406084,21.2375925,nan,nan
0,9,12:44:54:754000,6,1,[2 4 1 5 7 3],1,1.0,1.0,0.230339800008,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,22.0950247,22.3253645,nan,nan
0,10,12:44:55:823000,6,1,[7 0 8 6 5 1],1,1.0,1.0,0.261238199993,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,23.1516986,23.4129368,nan,nan
0,11,12:44:56:880000,6,0,[2 3 1 5 7 8],0,0.0,1.0,0.359030499996,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,24.2061566,24.5651871,nan,nan
0,12,12:44:57:938000,6,1,[6 5 2 3 1 0],1,1.0,1.0,0.349081699998,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,25.2640974,25.6131791,nan,nan
0,13,12:44:58:989000,6,1,[3 1 7 2 6 4],1,1.0,1.0,0.260941600005,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,26.3205634,26.581505,nan,nan
0,14,12:45:00:058000,6,1,[5 3 4 1 8 2],1,1.0,1.0,0.269734000001,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,27.3755568,27.6452908,nan,nan
0,15,12:45:01:132000,6,1,[0 4 6 3 2 7],1,1.0,1.0,0.308870100009,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,28.4403284,28.7491985,nan,nan
0,16,12:45:02:193000,6,1,[4 2 0 7 1 6],1,1.0,1.0,0.334883999996,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,29.518527,29.853411,nan,nan
0,17,12:45:13:290000,6,0,[8 5 1 6 2 7],0,0.0,1.0,0.758497200004,1.0,[ 1.  1.  1.  1.  1.  1.],[ 4.  2.  1.  3.  5.  6.],[ 2.  5.  1.  6.  8.  7.],4.0,[ 5.5493243  3.0276303  1.334054   4.3169305  6.8038889  8.0005148],1.9651707,30.5746878,31.333185,32.5878905,40.6029337
0,18,12:45:14:339000,6,1,[5 7 0 2 6 1],1,1.0,1.0,0.188863400006,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,41.6725052,41.8613686,nan,nan
0,19,12:45:15:393000,6,1,[2 5 6 1 0 3],1,1.0,1.0,0.300548700005,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,42.7285905,43.0291392,nan,nan
0,20,12:45:16:450000,6,1,[8 0 4 7 1 5],1,1.0,1.0,0.324993600007,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,43.7842471,44.1092407,nan,nan
0,21,12:45:17:502000,6,1,[6 4 7 0 3 2],1,1.0,1.0,0.294217200004,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,44.8390028,45.13322,nan,nan
0,22,12:45:18:568000,6,0,[8 6 3 7 4 1],0,1.0,0.0,0.285756999991,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,45.8953099,46.1810669,nan,nan
0,23,12:45:19:620000,6,1,[4 2 1 5 0 7],1,0.0,0.0,0.00180949999776,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,46.9514423,46.9532518,nan,nan
0,24,12:45:20:672000,6,1,[5 8 2 6 1 3],1,1.0,1.0,0.00123229999735,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,48.0070224,48.0082547,nan,nan
0,25,12:45:21:728000,6,1,[3 2 6 0 5 7],1,1.0,1.0,0.262750499998,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,49.0627339,49.3254844,nan,nan
0,26,12:45:37:334000,6,0,[4 0 7 5 8 1],0,0.0,1.0,0.345259599999,1.0,[ 1.  1.  1.  1.  1.  1.],[ 5.  1.  2.  4.  3.  6.],[ 3.  0.  7.  1.  8.  2.],3.0,[  7.7596806   1.6490819   2.7758564   5.6651871   4.3861283  12.4997343],1.9651707,50.1246974,50.469957,52.1267891,64.6407324
0,27,12:45:38:388000,6,1,[7 6 0 1 3 5],1,1.0,1.0,0.390994800007,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,65.7182202,66.109215,nan,nan
0,28,12:45:39:444000,6,1,[8 1 4 6 5 3],1,1.0,1.0,0.424183399999,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,66.7727456,67.196929,nan,nan
0,29,12:45:40:493000,6,1,[0 8 7 3 4 2],1,1.0,1.0,0.422669399995,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,67.8305871,68.2532565,nan,nan
0,30,12:45:41:557000,6,1,[6 4 5 0 8 3],1,1.0,1.0,0.348073400004,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],1.9651707,68.889095,69.2371684,nan,nan
0,31,12:45:53:155000,6,0,[3 2 8 5 0 6],0,0.0,1.0,0.5493785,1.0,[ 1.  1.  1.  1.  1.  1.],[ 5.  6.  1.  2.  3.  4.],[ 7.  6.  8.  5.  2.  1.],2.0,[ 7.3083769  8.5029182  2.3596396  3.5640665  4.8614053  6.078406 ],1.9651707,69.9435826,70.4929611,71.9655117,80.4821377
