"expt_date,05/11/2024 16:23"
"subj_name,9"
"sustattn,True"
"changedetect,True"
"seed,1715415785"
"restarting,False"
"env,other"
"save_dir,./../subjects/9/data/beh/"
"debug,False"
"project_dir,./../"

blockNum,trialNum,time,setSize,freqTrials,colorInd,correctResponse,actualResp,acc,rts,probeTrials,wholereportResp,wholereportRespOrder,wholereportRespColorInd,wholereportRespAcc,wholereportRTtimeBlockStart,timeEncArrayOnset,timeResponse,timeWholeReportOnset,timeWholeReportOffset
0,0,08:23:13:198000,6,1,[5 4 8 2 3 6],1,nan,nan,nan,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],4.07353950001,5.07638850005,nan,nan,nan
0,1,08:23:14:247000,6,1,[6 2 5 1 3 7],1,1.0,1.0,0.0562837999896,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],4.07353950001,6.12120290002,6.17748670001,nan,nan
0,2,08:23:15:287000,6,0,[3 8 4 0 2 6],0,1.0,0.0,0.0759973999811,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],4.07353950001,7.16494510003,7.24094250001,nan,nan
0,3,08:23:16:336000,6,1,[6 4 3 2 1 5],1,0.0,0.0,0.00150250003207,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],4.07353950001,8.2105018,8.21200430003,nan,nan
0,4,08:23:17:380000,6,1,[4 1 8 0 6 2],1,1.0,1.0,0.000849200005177,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],4.07353950001,9.25516940001,9.25601860002,nan,nan
0,5,08:23:18:427000,6,1,[0 2 4 8 7 6],1,0.0,0.0,0.000527500000317,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],4.07353950001,10.3004071,10.3009346,nan,nan
0,6,08:24:03:937000,6,0,[4 0 7 2 5 3],0,1.0,0.0,0.00158169999486,1.0,[ 1.  1.  1.  1.  1.  1.],[ 3.  2.  1.  6.  5.  4.],[ 7.  4.  2.  0.  3.  6.],0.0,[ 36.5518436  34.5558937  22.9609446  42.4186118  41.2808855  39.4936699],4.07353950001,11.3481711,11.3497528,13.3658869,55.8014023
0,7,08:24:04:989000,6,1,[2 1 4 0 7 8],1,nan,nan,nan,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],4.07353950001,56.860986,nan,nan,nan
0,8,08:24:06:024000,6,1,[5 0 1 7 8 6],1,1.0,1.0,0.102045799955,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],4.07353950001,57.9069046,58.0089504,nan,nan
0,9,08:24:07:074000,6,1,[4 6 5 0 3 1],1,1.0,1.0,0.111250100017,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],4.07353950001,58.9540302,59.0652803,nan,nan
