"expt_date,05/12/2024 14:25"
"subj_name,14"
"sustattn,True"
"changedetect,True"
"seed,1715495124"
"restarting,False"
"env,other"
"save_dir,./../subjects/14/data/beh/"
"debug,False"
"project_dir,./../"

blockNum,trialNum,time,setSize,freqTrials,colorInd,correctResponse,actualResp,acc,rts,probeTrials,wholereportResp,wholereportRespOrder,wholereportRespColorInd,wholereportRespAcc,wholereportRTtimeBlockStart,timeEncArrayOnset,timeResponse,timeWholeReportOnset,timeWholeReportOffset
0,0,06:25:31:173000,6,1,[3 5 0 2 1 4],1,1.0,1.0,0.517588800001,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],3.0133305,4.0152377,4.5328265,nan,nan
0,1,06:25:32:228000,6,1,[7 4 1 5 2 3],1,1.0,1.0,0.387350600002,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],3.0133305,5.0592887,5.4466393,nan,nan
0,2,06:25:33:267000,6,0,[1 8 3 7 0 4],0,0.0,1.0,0.427366100004,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],3.0133305,6.1062284,6.5335945,nan,nan
0,3,06:25:34:323000,6,1,[8 5 0 6 4 1],1,1.0,1.0,0.470785699996,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],3.0133305,7.1508278,7.6216135,nan,nan
0,4,06:25:35:362000,6,1,[5 2 1 4 7 8],1,1.0,1.0,0.426154100001,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],3.0133305,8.1957159,8.62187,nan,nan
0,5,06:25:36:398000,6,1,[3 8 4 0 5 2],1,1.0,1.0,0.901267200003,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],3.0133305,9.2408318,10.142099,nan,nan
0,6,06:25:50:984000,6,0,[7 3 8 2 0 4],0,0.0,1.0,0.4331045,1.0,[ 1.  1.  1.  1.  1.  1.],[ 7.  1.  2.  3.  4.  6.],[ 1.  8.  8.  8.  5.  4.],2.0,[ 11.4879144   4.7295213   6.5691784   7.6176505   8.5561492  10.4534242],3.0133305,10.284613,10.7177175,12.2804712,23.7860147
0,7,06:25:52:024000,6,1,[2 4 6 8 7 0],1,1.0,1.0,0.880813399999,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],3.0133305,24.8601239,25.7409373,nan,nan
0,8,06:25:53:076000,6,1,[4 3 2 5 0 7],1,1.0,1.0,0.421466399996,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],3.0133305,25.9042324,26.3256988,nan,nan
0,9,06:25:54:115000,6,1,[6 2 1 3 7 0],1,1.0,1.0,0.336114199999,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],3.0133305,26.9495044,27.2856186,nan,nan
