"expt_date,04/29/2024 20:28"
"subj_name,3"
"sustattn,True"
"changedetect,True"
"seed,1714393717"
"restarting,False"
"env,other"
"save_dir,./../subjects/3/data/beh/"
"debug,False"
"project_dir,./../"

blockNum,trialNum,time,setSize,freqTrials,colorInd,correctResponse,actualResp,acc,rts,probeTrials,wholereportResp,wholereportRespOrder,wholereportRespColorInd,wholereportRespAcc,wholereportRTtimeBlockStart,timeEncArrayOnset,timeResponse,timeWholeReportOnset,timeWholeReportOffset
0,0,12:28:48:216000,6,1,[0 6 2 4 3 5],1,1.0,1.0,0.630893299996,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],7.08434569999,8.0781055,8.70899879999,nan,nan
0,1,12:28:49:266000,6,1,[6 0 3 4 8 5],1,1.0,1.0,0.388657000003,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],7.08434569999,9.12582609997,9.51448309998,nan,nan
0,2,12:28:50:316000,6,0,[7 1 4 8 2 0],0,0.0,1.0,0.497666899988,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],7.08434569999,10.1737009,10.6713678,nan,nan
0,3,12:28:51:372000,6,1,[8 3 1 4 7 6],1,1.0,1.0,0.469103299984,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],7.08434569999,11.2212645,11.6903678,nan,nan
0,4,12:28:52:422000,6,1,[5 0 6 3 8 2],1,1.0,1.0,0.56375229999,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],7.08434569999,12.2739259,12.8376782,nan,nan
0,5,12:28:53:458000,6,1,[4 6 2 0 1 3],1,1.0,1.0,0.48299270001,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],7.08434569999,13.3220686,13.8050613,nan,nan
0,6,12:29:01:778000,6,0,[7 1 5 3 4 0],0,0.0,1.0,0.644359400001,1.0,[ 1.  1.  1.  1.  1.  1.],[ 6.  2.  1.  3.  4.  5.],[ 4.  1.  5.  3.  4.  4.],4.0,[ 5.2437909  1.9978517  1.2642326  2.8853962  3.8612991  4.6337002],7.08434569999,14.370277,15.0146364,16.3697033,21.6301136
0,7,12:29:02:830000,6,1,[5 7 3 6 2 1],1,1.0,1.0,0.326102400024,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],7.08434569999,22.6842021,23.0103045,nan,nan
0,8,12:29:03:872000,6,1,[8 0 7 3 4 2],1,1.0,1.0,0.348989599996,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],7.08434569999,23.7349838,24.0839734,nan,nan
0,9,12:29:04:924000,6,1,[6 5 2 7 0 4],1,1.0,1.0,0.354341800004,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],7.08434569999,24.784153,25.1384948,nan,nan
0,10,12:29:05:975000,6,1,[8 1 0 3 5 2],1,1.0,1.0,0.359472199983,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],7.08434569999,25.8327536,26.1922258,nan,nan
0,11,12:29:07:027000,6,0,[7 4 1 6 3 8],0,0.0,1.0,0.490489000018,0.0,[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],[ nan  nan  nan  nan  nan  nan],0.0,[ nan  nan  nan  nan  nan  nan],7.08434569999,26.8838193,27.3743083,nan,nan
